序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5111,300709,精研科技,50.87,-5.23,-2.81,80998.0,422041121.84,6.76,54.36,50.73,54.0,53.68,1.24,5.43,58.61,4.26,9465720762.0,7594029313.0,0.14,-0.12,30.8,26.98
5112,600239,云南城投,2.53,-5.24,-0.14,481990.0,123289285.0,7.49,2.69,2.49,2.69,2.67,1.14,3.0,-53.85,3.17,4062387880.0,4062387880.0,0.0,0.4,7.66,-5.24
5113,000833,粤桂股份,13.37,-5.24,-0.74,266961.0,362203778.8,5.88,14.08,13.25,14.08,14.11,1.6,5.88,22.88,2.9,10723839295.0,6065996088.0,-0.07,-0.22,6.79,18.84
5114,600326,西藏天路,12.63,-5.25,-0.7,883561.0,1122441829.0,6.45,13.25,12.39,13.18,13.33,1.87,6.62,-75.33,4.46,16856664700.0,16856664700.0,-0.08,0.56,48.94,95.51
5115,430556,雅达股份,11.0,-5.25,-0.61,33975.0,38080447.3,6.98,11.74,10.93,11.74,11.61,1.43,2.88,52.71,3.44,1774467200.0,1299825329.0,-0.27,0.09,-1.52,46.08
5116,688787,海天瑞声,118.5,-5.26,-6.58,18005.0,217615422.0,6.49,125.64,117.52,125.59,125.08,1.79,2.98,939.46,9.81,7148533830.0,7148533830.0,-0.2,-0.15,19.94,20.71
5117,603297,永新光学,114.64,-5.26,-6.36,58072.0,672476235.0,5.87,120.0,112.9,116.99,121.0,2.17,5.24,58.71,6.51,12717783288.0,12693984024.0,0.49,0.57,30.67,23.31
5118,603381,永臻股份,24.15,-5.26,-1.34,49174.0,120392123.0,6.87,25.6,23.85,25.25,25.49,1.42,3.46,55.48,1.57,5729740273.0,3432625117.0,-0.29,-0.04,10.43,13.06
5119,301006,迈拓股份,15.84,-5.26,-0.88,20922.0,33316001.0,7.6,16.8,15.53,16.67,16.72,2.58,2.43,31.16,1.76,2206195200.0,1363603824.0,0.06,0.13,3.13,22.03
5120,002815,崇达技术,15.85,-5.26,-0.88,453532.0,735894286.35,6.93,16.96,15.8,16.73,16.73,1.69,6.22,41.84,2.18,18541291992.0,11557726358.0,0.06,-0.31,36.4,57.24
5121,300609,汇纳科技,39.87,-5.27,-2.22,45546.0,184477197.0,5.49,42.09,39.78,42.09,42.09,1.36,3.8,-137.08,4.73,4788960610.0,4781677158.0,0.18,-0.08,22.6,61.81
5122,688222,成都先导,23.74,-5.27,-1.32,83172.0,201229301.0,5.99,25.14,23.64,25.14,25.06,1.39,2.08,95.04,6.66,9512143200.0,9512143200.0,0.0,0.08,42.33,93.64
5123,301051,信濠光电,23.17,-5.27,-1.29,49474.0,117252618.32,7.69,24.71,22.83,24.46,24.46,2.9,3.07,-10.96,2.24,4704516876.0,3730554572.0,0.17,0.13,15.73,2.93
5124,600266,城建发展,4.85,-5.27,-0.27,405817.0,199446107.0,5.66,5.09,4.8,5.09,5.12,1.91,1.96,8.27,0.52,10067356009.0,10067356009.0,0.21,0.21,7.78,-3.96
5125,000524,岭南控股,13.45,-5.28,-0.75,233352.0,315319719.01,5.35,14.01,13.25,14.0,14.2,1.46,3.48,91.01,3.99,9014305630.0,9010813149.0,0.0,0.15,14.66,40.1
5126,688648,中邮科技,64.59,-5.28,-3.6,37523.0,244354700.0,8.53,68.48,62.66,68.2,68.19,1.44,5.67,6.32,3.9,8784240000.0,4271267201.0,0.4,0.76,37.4,177.33
5127,300684,中石科技,42.3,-5.28,-2.36,229059.0,999051823.0,7.5,45.5,42.15,45.0,44.66,1.17,11.27,52.15,6.48,12669240133.0,8597262189.0,0.12,-0.09,76.69,94.21
5128,600847,万里股份,10.4,-5.28,-0.58,28649.0,30086022.0,8.29,11.05,10.14,11.03,10.98,2.4,1.87,-42.67,3.01,1594188960.0,1594188960.0,0.19,0.0,-5.02,28.4
5129,688110,东芯股份,116.35,-5.28,-6.49,219796.0,2594860965.0,7.39,123.38,114.3,120.3,122.84,1.56,4.97,-231.85,16.41,51455759343.0,51455759343.0,0.6,1.02,280.1,367.27
5130,688013,天臣医疗,59.48,-5.29,-3.32,13301.0,80607721.0,6.37,63.0,59.0,62.55,62.8,1.68,1.64,50.06,8.4,4827135088.0,4827135088.0,0.02,0.12,102.66,257.67
5131,688356,键凯科技,94.7,-5.29,-5.29,9000.0,86812205.0,5.47,99.5,94.03,99.5,99.99,1.61,1.48,130.21,4.49,5743621290.0,5743621290.0,0.15,0.15,29.35,66.75
5132,688261,东微半导,78.25,-5.3,-4.38,33347.0,268077064.0,8.53,84.84,77.79,82.63,82.63,1.5,2.73,173.84,3.28,9589765677.0,9554058089.0,0.04,0.09,90.3,86.53
5133,300486,东杰智能,22.34,-5.3,-1.25,274184.0,623433428.47,5.81,23.59,22.22,23.31,23.59,1.56,6.17,856.42,6.27,10183604488.0,9931664736.0,0.27,0.18,171.78,226.61
5134,002707,众信旅游,7.49,-5.31,-0.42,408477.0,310608477.91,6.19,7.88,7.39,7.85,7.91,1.37,4.95,90.98,8.17,7360535597.0,6180802115.0,0.13,0.0,-3.48,1.35
5135,300884,狄耐克,12.65,-5.31,-0.71,67353.0,86051898.0,7.04,13.34,12.4,13.34,13.36,2.26,3.52,-720.15,2.54,3211364673.0,2421335058.0,0.32,0.24,-6.64,13.15
5136,300377,赢时胜,22.05,-5.32,-1.24,264867.0,593714357.61,5.07,23.1,21.92,23.09,23.29,1.43,4.0,-104.57,6.66,16559617914.0,14590203179.0,-0.23,-0.23,-13.66,-19.99
5137,003011,海象新材,19.41,-5.32,-1.09,31159.0,61285367.82,7.56,20.65,19.1,20.41,20.5,1.87,3.99,15.34,1.43,1992941160.0,1515702948.0,0.36,0.05,4.3,30.27
5138,832885,星辰科技,19.7,-5.33,-1.11,34211.0,68692894.27,6.97,21.0,19.55,21.0,20.81,2.15,3.92,77.29,8.57,3365152030.0,1717784742.0,-0.4,-0.4,-10.5,62.01
5139,002222,福晶科技,49.94,-5.33,-2.81,303279.0,1542629509.56,6.43,52.95,49.56,52.75,52.75,1.69,6.48,91.63,14.16,23484285000.0,23379496597.0,0.12,0.14,45.73,54.61
5140,002437,誉衡药业,3.2,-5.33,-0.18,637664.0,206593480.5,6.21,3.37,3.16,3.36,3.38,2.1,3.04,26.73,3.51,7186527123.0,6707661558.0,0.0,0.0,9.59,28.51
5141,838262,太湖雪,25.38,-5.33,-1.43,13738.0,35497495.4,6.27,26.98,25.3,26.98,26.81,1.2,4.41,46.2,5.25,1754118015.0,791485630.0,-0.04,-0.08,-6.73,34.57
5142,002467,二六三,6.38,-5.34,-0.36,738838.0,478958036.85,6.38,6.74,6.31,6.73,6.74,0.99,5.41,122.49,4.58,8774872550.0,8720719646.0,0.0,-0.31,0.31,15.79
5143,300986,志特新材,10.99,-5.34,-0.62,99770.0,111158428.2,6.8,11.65,10.86,11.56,11.61,2.15,2.42,29.71,2.2,4527593985.0,4525861390.0,0.27,0.27,-16.11,27.05
5144,873806,云星宇,14.19,-5.34,-0.8,35836.0,51741831.16,5.6,14.99,14.15,14.99,14.99,1.92,1.19,80.12,2.85,4267453305.0,4267453305.0,-0.07,-0.14,-10.75,12.09
5145,002290,禾盛新材,36.88,-5.34,-2.08,50080.0,189502385.0,5.88,39.11,36.82,39.11,38.96,1.13,2.02,47.17,10.15,9150382730.0,9123759980.0,-0.49,-0.83,17.27,115.67
5146,300670,大烨智能,7.79,-5.35,-0.44,112025.0,88132017.0,6.44,8.22,7.69,8.22,8.23,1.3,4.99,-28.56,4.13,2468810531.0,1750368021.0,0.0,-0.13,18.93,34.54
5147,873527,夜光明,19.1,-5.35,-1.08,8277.0,16017467.86,8.08,20.38,18.75,20.38,20.18,1.64,2.28,78.38,3.0,1146815570.0,694246552.0,-0.26,0.26,-14.0,64.51
5148,836149,旭杰科技,14.31,-5.36,-0.81,11883.0,17296447.77,7.61,15.35,14.2,15.13,15.12,1.54,1.92,-435.69,6.89,1073473236.0,886120606.0,-0.49,-0.35,-7.97,24.33
5149,000536,华映科技,4.76,-5.37,-0.27,862169.0,417088752.34,6.16,5.01,4.7,5.01,5.03,1.69,3.12,-13.82,16.09,13166316142.0,13152272776.0,0.0,0.0,6.97,5.54
5150,300735,光弘科技,29.25,-5.37,-1.66,166721.0,495607942.18,5.76,30.78,29.0,30.61,30.91,1.55,2.2,112.98,4.63,22448225153.0,22154455469.0,0.07,-0.24,17.05,5.44
5151,600463,空港股份,10.75,-5.37,-0.61,39794.0,43187784.0,6.43,11.36,10.63,11.22,11.36,2.04,1.33,-30.8,3.46,3225000000.0,3225000000.0,0.47,0.37,3.66,8.26
5152,002212,天融信,9.7,-5.37,-0.55,592147.0,583239752.25,5.85,10.21,9.61,10.2,10.25,1.95,5.07,-88.42,1.23,11440702626.0,11318444350.0,0.0,-0.1,28.82,50.86
5153,300951,博硕科技,40.2,-5.37,-2.28,45799.0,187789873.38,5.89,42.3,39.8,42.2,42.48,1.85,3.03,34.86,3.0,6799449949.0,6075599101.0,-0.02,-0.17,18.44,37.34
5154,000068,华控赛格,3.52,-5.38,-0.2,214091.0,75998248.52,6.18,3.71,3.48,3.71,3.72,2.71,2.13,-19.96,5.72,3543483553.0,3543483553.0,-0.56,-0.28,2.92,5.07
5155,839790,联迪信息,44.88,-5.38,-2.55,16347.0,74895427.28,5.67,47.2,44.51,47.02,47.43,1.45,3.01,175.06,10.81,3544039858.0,2439181235.0,0.0,0.07,-12.17,32.19
5156,300872,天阳科技,22.87,-5.38,-1.3,182979.0,425126379.11,6.58,24.15,22.56,24.05,24.17,2.1,4.34,109.36,3.06,11163329168.0,9652093519.0,0.09,-0.13,5.64,45.67
5157,300300,海峡创新,4.74,-5.39,-0.27,183268.0,88255736.36,7.19,5.05,4.69,5.01,5.01,1.76,2.75,294.44,19.3,3160855074.0,3160653861.0,-0.21,-0.42,-8.14,64.58
5158,300032,金龙机电,5.27,-5.39,-0.3,270499.0,143902255.6,6.82,5.57,5.19,5.56,5.57,1.19,3.37,206.75,6.3,4232703834.0,4232703834.0,0.38,0.0,0.0,16.85
5159,688626,翔宇医疗,50.88,-5.39,-2.9,21968.0,113506502.0,7.29,53.95,50.03,53.49,53.78,1.78,1.37,115.0,4.05,8140800000.0,8140800000.0,0.1,-0.06,6.91,74.49
5160,002725,跃岭股份,14.37,-5.4,-0.82,107317.0,156764660.0,5.79,15.18,14.3,15.06,15.19,1.49,5.06,195.01,3.6,3678720000.0,3046638435.0,-0.14,-0.07,8.78,33.92
5161,000402,金 融 街,2.98,-5.4,-0.17,466163.0,140421221.6,6.35,3.14,2.94,3.14,3.15,1.56,1.56,-4.42,0.37,8907011123.0,8906228173.0,0.0,-0.33,6.43,-8.59
5162,688265,南模生物,52.25,-5.4,-2.98,8525.0,45453349.0,7.22,55.8,51.81,55.23,55.23,1.36,1.09,112.11,2.41,4073593554.0,4073593554.0,-0.27,0.23,56.2,125.99
5163,300509,新美星,8.75,-5.41,-0.5,58132.0,51249693.47,7.35,9.26,8.58,9.26,9.25,2.54,2.35,31.58,4.47,2593500000.0,2162155826.0,0.34,0.34,2.94,29.06
5164,688659,元琛科技,9.96,-5.41,-0.57,33043.0,33190298.0,7.5,10.58,9.79,10.58,10.53,2.23,2.07,90.39,2.95,1593600000.0,1593600000.0,0.4,0.3,14.48,47.56
5165,002263,大东南,3.67,-5.41,-0.21,1056408.0,391106891.46,7.22,3.88,3.6,3.87,3.88,1.11,5.62,434.1,2.49,6893581567.0,6893526517.0,0.0,0.0,-12.83,47.98
5166,600052,东望时代,5.23,-5.42,-0.3,247727.0,131081211.0,6.69,5.53,5.16,5.48,5.53,1.53,2.93,33.19,1.62,4415138495.0,4415138495.0,0.19,0.19,16.48,15.71
5167,603382,海阳科技,36.12,-5.45,-2.08,36339.0,133350565.0,8.19,38.41,35.28,38.21,38.2,1.63,10.23,41.52,3.81,6546799412.0,1283013463.0,-0.17,-0.19,14.12,214.09
5168,600728,佳都科技,7.11,-5.45,-0.41,1104857.0,796527687.0,6.65,7.53,7.03,7.52,7.52,2.05,5.18,56.04,1.95,15162780746.0,15162780746.0,0.14,0.0,31.42,51.92
5169,600537,亿晶光电,3.82,-5.45,-0.22,795549.0,308396283.0,5.94,4.01,3.77,4.01,4.04,0.98,6.72,-14.83,15.81,4521791369.0,4521791369.0,-0.52,-0.26,32.18,24.43
5170,601619,嘉泽新能,4.34,-5.45,-0.25,778218.0,340631934.0,5.45,4.52,4.27,4.52,4.59,1.05,3.2,11.49,1.57,10565771924.0,10565771924.0,-0.23,0.23,20.56,34.78
5171,601588,北辰实业,1.91,-5.45,-0.11,289669.0,56234448.0,5.94,2.02,1.9,2.02,2.02,0.99,1.09,-2.03,0.79,6431008200.0,5080600000.0,0.0,0.0,10.4,2.69
5172,838810,春光智能,15.2,-5.47,-0.88,25528.0,39367923.28,7.15,16.16,15.01,16.13,16.08,1.43,4.09,121.96,6.23,1457680000.0,948594684.0,-0.07,-0.07,-0.91,146.35
5173,688621,阳光诺和,71.92,-5.47,-4.16,22975.0,168592212.0,5.64,75.8,71.51,75.79,76.08,1.31,2.05,31.02,7.21,8055040000.0,8055040000.0,-0.1,-0.25,35.93,91.58
5174,688433,华曙高科,56.91,-5.47,-3.29,30773.0,178394179.0,6.33,60.18,56.37,59.8,60.2,1.12,1.52,2614.03,12.06,23570346408.0,11501756851.0,-0.42,-0.19,53.94,144.35
5175,300651,金陵体育,22.82,-5.47,-1.32,107557.0,249006577.78,6.79,24.14,22.5,24.01,24.14,1.3,12.3,92.44,3.12,3222405080.0,1995221653.0,0.31,0.09,-18.32,82.41
5176,603301,振德医疗,38.86,-5.47,-2.25,88390.0,350424988.0,9.46,41.4,37.51,41.17,41.11,1.37,3.32,40.52,1.84,10354293710.0,10354293710.0,-0.51,-0.79,83.47,82.1
5177,300165,ST天瑞,4.31,-5.48,-0.25,126579.0,55347983.54,6.8,4.55,4.24,4.52,4.56,2.84,3.01,-111.42,1.68,2135655535.0,1812504466.0,-0.23,-0.23,12.53,43.19
5178,002165,红 宝 丽,8.6,-5.49,-0.5,453499.0,395882950.34,9.01,9.12,8.3,9.1,9.1,2.17,6.23,129.63,3.12,6323320598.0,6257613666.0,-0.12,-0.12,-14.94,102.83
5179,600208,衢州发展,4.3,-5.49,-0.25,977987.0,426715702.0,5.71,4.54,4.28,4.52,4.55,1.98,1.15,70.41,0.88,36588445440.0,36584298249.0,-0.23,-0.23,49.31,45.27
5180,002099,海翔药业,5.84,-5.5,-0.34,162525.0,96900283.0,6.47,6.22,5.82,6.21,6.18,2.42,1.01,335.37,1.83,9453297078.0,9435675520.0,0.0,0.17,3.36,13.18
5181,688327,云从科技-UW,16.49,-5.5,-0.96,367147.0,614987085.0,6.82,17.45,16.26,17.45,17.45,1.74,4.41,-37.26,17.17,17125665095.0,13743442750.0,-0.06,-0.18,20.54,36.28
5182,300328,宜安科技,17.71,-5.5,-1.03,408200.0,739596458.4,6.56,18.88,17.65,18.78,18.74,1.3,5.95,-327.21,11.38,12227401956.0,12155554700.0,0.11,-0.17,51.89,140.63
5183,001266,宏英智能,28.33,-5.5,-1.65,14838.0,42802500.8,6.27,29.98,28.1,29.98,29.98,1.43,2.57,90.35,3.09,2922799301.0,1634243303.0,0.46,0.21,7.88,23.93
5184,870508,丰安股份,24.57,-5.5,-1.43,10706.0,26796015.83,5.92,26.1,24.56,26.1,26.0,0.82,2.62,39.32,3.16,1529236800.0,1004901894.0,-0.65,-0.53,19.21,101.56
5185,833943,优机股份,24.17,-5.51,-1.41,14540.0,35790565.77,6.45,25.7,24.05,25.65,25.58,2.12,2.81,35.77,3.95,2453771706.0,1252195324.0,-0.04,0.08,-10.48,49.66
5186,688277,天智航-U,16.63,-5.51,-0.97,85293.0,143563854.0,7.39,17.66,16.36,17.5,17.6,2.21,1.88,-65.4,6.03,7527878635.0,7527878635.0,-0.06,0.18,18.87,66.47
5187,603679,华体科技,15.24,-5.52,-0.89,49577.0,76662193.0,7.5,16.21,15.0,16.21,16.13,2.38,3.01,-50.01,3.21,2511338427.0,2511338427.0,-0.13,0.0,8.24,15.72
5188,603028,赛福天,7.52,-5.53,-0.44,124972.0,95947686.0,9.92,8.2,7.41,8.17,7.96,2.87,4.35,350.09,4.2,2158540800.0,2158540800.0,0.13,0.0,2.04,24.09
5189,300815,玉禾田,28.7,-5.53,-1.68,147506.0,427496240.6,5.13,29.79,28.23,29.79,30.38,0.96,3.78,17.87,2.66,11439590400.0,11204023900.0,-0.07,0.53,39.05,88.57
5190,430718,合肥高科,19.28,-5.54,-1.13,20455.0,39752432.23,9.06,20.75,18.9,20.75,20.41,1.16,4.79,28.79,3.0,1748053976.0,824110470.0,0.52,-0.1,7.11,57.26
5191,300917,特发服务,44.31,-5.54,-2.6,64246.0,287902667.23,5.84,46.42,43.68,46.4,46.91,1.33,3.8,63.31,6.62,7488390000.0,7488390000.0,0.48,0.25,6.28,-7.94
5192,831526,凯华材料,29.68,-5.54,-1.74,11457.0,34646460.52,6.37,31.5,29.5,31.42,31.42,1.62,2.19,182.6,11.09,2454536000.0,1554266984.0,-0.34,-0.24,-7.1,14.86
5193,301302,华如科技,21.98,-5.54,-1.29,45917.0,101635216.8,8.55,23.52,21.53,23.27,23.27,4.38,3.3,-20.44,2.11,3425912700.0,3055000200.0,0.0,0.09,-17.62,-8.61
5194,688577,浙海德曼,97.37,-5.56,-5.73,25140.0,248643857.0,7.83,104.6,96.53,104.5,103.1,1.64,2.26,671.73,11.12,10835307213.0,10835307213.0,-0.44,-0.12,103.92,253.3
5195,603172,万丰股份,15.97,-5.56,-0.94,17843.0,28831423.0,7.51,16.94,15.67,16.85,16.91,2.21,3.56,42.36,1.98,2130078600.0,799777600.0,0.31,0.31,-0.37,22.19
5196,002219,新里程,2.21,-5.56,-0.13,784160.0,175927613.0,6.84,2.34,2.18,2.33,2.34,1.05,2.4,503.7,3.73,7486113674.0,7231216621.0,0.45,0.0,-0.9,-16.29
5197,688170,德龙激光,40.94,-5.56,-2.41,24140.0,101101775.0,7.31,43.78,40.61,43.18,43.35,1.07,2.34,-136.64,3.48,4231558400.0,4231558400.0,0.17,0.02,64.22,82.04
5198,833075,柏星龙,29.67,-5.57,-1.75,10241.0,30983124.42,7.83,31.46,29.0,31.42,31.42,1.7,2.94,45.87,4.83,1923061050.0,1034855895.0,0.07,0.24,-17.24,12.99
5199,688616,西力科技,12.71,-5.57,-0.75,20937.0,26916265.0,7.8,13.6,12.55,13.59,13.46,1.77,1.17,28.25,2.78,2279897748.0,2279897748.0,0.0,0.08,2.01,25.84
5200,872190,雷神科技,29.45,-5.58,-1.74,33020.0,99383152.27,5.19,30.99,29.37,30.73,31.19,2.43,3.35,102.72,3.45,2945000029.0,2905980252.0,-0.27,-0.44,-11.32,1.55
5201,688060,云涌科技,39.86,-5.59,-2.36,5956.0,24113191.0,6.56,42.28,39.51,42.28,42.22,1.17,0.99,-135.34,2.66,2399202418.0,2399202418.0,0.0,0.03,9.93,12.25
5202,000888,峨眉山Ａ,13.48,-5.6,-0.8,215849.0,294646429.85,6.86,14.18,13.2,14.12,14.28,1.47,4.1,29.28,2.72,7102788615.0,7102788615.0,-0.07,-0.07,-2.67,3.85
5203,600620,天宸股份,6.07,-5.6,-0.36,94852.0,58171067.0,6.84,6.45,6.01,6.4,6.43,1.65,1.38,109.98,2.88,4168130076.0,4168130076.0,-0.16,0.0,10.97,6.3
5204,300941,创识科技,23.94,-5.6,-1.42,44925.0,108861682.74,6.94,25.37,23.61,25.29,25.36,2.34,4.23,383.9,3.87,4901715000.0,2544537090.0,0.17,-0.04,-16.06,-20.68
5205,688157,松井股份,36.15,-5.61,-2.15,18486.0,67978540.0,6.97,38.5,35.83,38.3,38.3,2.57,1.18,230.26,4.32,5654983542.0,5654983542.0,-0.33,-0.11,28.42,29.52
5206,002780,三夫户外,13.28,-5.61,-0.79,87594.0,117539691.7,6.47,14.03,13.12,14.02,14.07,2.46,6.7,62.21,3.06,2092761814.0,1735068308.0,0.61,0.3,-0.6,4.98
5207,000797,中国武夷,2.69,-5.61,-0.16,392595.0,106449715.0,6.67,2.84,2.65,2.84,2.85,2.41,2.5,-22.72,0.83,4225328844.0,4224839942.0,0.37,0.37,0.0,-2.89
5208,002501,利源股份,2.52,-5.62,-0.15,1222529.0,312118452.0,8.24,2.7,2.48,2.68,2.67,1.11,3.45,-77.52,30.41,8946000000.0,8937102399.0,0.4,0.4,18.31,57.5
5209,872931,无锡鼎邦,16.96,-5.62,-1.01,8979.0,15474199.11,7.96,18.25,16.82,18.2,17.97,1.69,3.12,66.8,4.04,1593052800.0,488037568.0,-1.34,-0.35,-4.18,61.22
5210,600227,赤天化,2.35,-5.62,-0.14,280420.0,66701925.0,8.03,2.5,2.3,2.48,2.49,2.1,2.19,-40.54,1.59,3968510060.0,3002359537.0,0.0,0.43,-6.37,-2.89
5211,300543,朗科智能,13.24,-5.63,-0.79,271577.0,363120847.6,5.35,13.85,13.1,13.76,14.03,1.48,10.85,74.52,2.77,4056356462.0,3312632218.0,0.3,0.15,23.51,27.55
5212,300370,安控科技,3.02,-5.63,-0.18,495594.0,152461059.62,6.88,3.23,3.01,3.23,3.2,1.09,3.74,-71.9,8.92,4727436200.0,4001038616.0,0.0,-0.33,-10.12,-4.43
5213,836717,瑞星股份,11.91,-5.63,-0.71,12560.0,15226061.13,6.97,12.7,11.82,12.6,12.62,1.28,2.84,214.44,2.42,1365838800.0,527374800.0,-0.17,0.25,-11.65,41.11
5214,601606,长城军工,43.99,-5.64,-2.63,290608.0,1301543032.0,6.56,46.8,43.74,46.7,46.62,1.51,4.01,-581.35,14.49,31858807316.0,31858807316.0,0.05,-0.14,37.64,274.06
5215,002261,拓维信息,37.55,-5.65,-2.25,976893.0,3727949586.79,6.03,39.39,36.99,39.3,39.8,1.58,8.52,300.09,18.39,47297146916.0,43035245122.0,-0.29,-0.05,21.09,105.08
5216,873833,美心翼申,21.32,-5.66,-1.28,14679.0,31864725.21,7.65,22.85,21.12,22.85,22.6,1.23,2.35,42.11,2.91,1755915200.0,1331791110.0,-0.28,-0.33,2.75,88.67
5217,300535,达威股份,18.17,-5.66,-1.09,26214.0,48096718.12,7.94,19.26,17.73,19.26,19.26,2.5,3.43,66.91,2.04,1904242583.0,1389006486.0,0.44,0.06,8.35,39.45
5218,605169,洪通燃气,14.91,-5.69,-0.9,75280.0,114490962.0,7.21,15.75,14.61,15.75,15.81,1.99,2.66,28.93,2.19,4217740800.0,4217740800.0,-0.13,0.4,39.74,50.15
5219,688400,凌云光,50.57,-5.69,-3.05,236286.0,1222149394.0,8.24,54.47,50.05,54.02,53.62,1.58,5.13,121.32,5.83,23311593388.0,23311593388.0,0.72,0.86,85.03,130.91
5220,688613,奥精医疗,25.99,-5.7,-1.57,56688.0,148243656.0,8.53,27.71,25.36,27.54,27.56,1.35,4.14,223.24,2.49,3560853098.0,3560853098.0,0.43,0.62,37.66,44.07
5221,873693,阿为特,50.26,-5.7,-3.04,20092.0,102411805.99,6.47,52.77,49.32,52.46,53.3,1.56,5.49,282.25,10.42,3653902000.0,1840018600.0,-0.28,0.1,10.22,42.02
5222,870976,视声智能,26.3,-5.7,-1.59,9309.0,25004672.61,6.45,28.1,26.3,27.7,27.89,1.18,2.11,34.65,7.17,1866074420.0,1160345480.0,-0.45,-0.64,-6.27,43.25
5223,600606,绿地控股,1.82,-5.7,-0.11,1556072.0,287889978.0,5.7,1.92,1.81,1.92,1.93,1.53,1.11,-3.65,0.42,25578677331.0,25578677331.0,-0.55,0.0,12.35,-13.33
5224,688260,昀冢科技,29.06,-5.71,-1.76,22758.0,66984580.0,7.27,30.74,28.5,30.58,30.82,1.5,1.9,-17.45,20.78,3487200000.0,3487200000.0,-0.07,0.07,77.09,108.32
5225,300209,有棵树,5.78,-5.71,-0.35,307093.0,179175176.6,9.46,6.25,5.67,6.16,6.13,0.88,6.27,1429.85,5.61,5367516808.0,2832307161.0,0.17,-0.17,9.26,6.84
5226,300993,玉马科技,21.13,-5.71,-1.28,236267.0,504794037.26,4.33,21.88,20.91,21.51,22.41,2.18,9.81,43.94,4.37,6510812256.0,5087980918.0,0.14,-0.19,41.72,88.83
5227,836675,秉扬科技,11.22,-5.71,-0.68,14378.0,16466349.71,6.72,11.97,11.17,11.97,11.9,1.92,1.82,27.59,3.17,1931680080.0,886580501.0,0.09,0.18,-15.51,38.01
5228,300891,惠云钛业,9.56,-5.72,-0.58,93624.0,90792128.38,6.41,10.08,9.43,10.03,10.14,1.56,2.82,375.03,2.98,3824075715.0,3177951165.0,0.21,0.21,-2.05,17.16
5229,002174,游族网络,11.19,-5.73,-0.68,509911.0,576850990.97,6.74,11.86,11.06,11.81,11.87,2.19,5.19,109.7,2.27,11003744319.0,10997568278.0,0.18,0.18,-7.75,19.68
5230,301512,智信精密,48.97,-5.74,-2.98,40189.0,200043128.37,6.18,51.66,48.45,50.37,51.95,4.22,16.2,-33.61,2.59,2611736598.0,1215112198.0,0.14,0.2,16.62,27.43
5231,300399,天利科技,27.57,-5.74,-1.68,64097.0,179300549.53,5.74,28.96,27.28,28.96,29.25,1.47,3.24,339.62,10.57,5447832000.0,5447300588.0,-0.25,-0.29,-20.43,12.48
5232,000620,盈新发展,1.64,-5.75,-0.1,982111.0,162928665.0,6.9,1.74,1.62,1.73,1.74,1.25,2.1,-29.85,2.01,9629776666.0,7661668057.0,0.61,0.61,1.86,-25.11
5233,688195,腾景科技,134.78,-5.75,-8.22,92671.0,1257355767.0,5.68,140.0,131.88,138.0,143.0,1.59,7.16,238.24,18.57,17433793000.0,17433793000.0,0.15,0.48,209.7,236.03
5234,688234,天岳先进,82.53,-5.77,-5.05,116318.0,977557506.0,6.42,87.5,81.88,86.82,87.58,1.53,2.71,1838.0,7.5,39995568436.0,35464052461.0,-0.42,-0.31,41.29,61.19
5235,833455,汇隆活塞,9.92,-5.79,-0.61,19773.0,19848415.6,7.69,10.56,9.75,10.56,10.53,1.85,2.13,56.94,5.3,1760304000.0,920408114.0,-0.2,0.2,-7.98,45.67
5236,603336,宏辉果蔬,9.27,-5.79,-0.57,171756.0,161362788.0,9.04,9.89,9.0,9.84,9.84,2.01,2.82,407.46,4.14,5642824620.0,5642824620.0,-0.11,-0.22,52.22,117.1
5237,688181,八亿时空,37.03,-5.8,-2.28,50800.0,191044187.0,7.05,39.4,36.63,39.03,39.31,1.79,3.78,80.65,2.42,4979851648.0,4979851648.0,0.03,0.03,19.03,12.55
5238,603127,昭衍新药,36.62,-5.81,-2.26,240600.0,903983739.0,6.4,38.95,36.46,38.25,38.88,1.25,3.82,225.22,3.39,27445859971.0,23088255527.0,-0.22,-0.25,64.44,120.6
5239,301235,华康洁净,30.72,-5.82,-1.9,22202.0,69296392.2,6.74,32.7,30.5,32.63,32.62,2.08,3.05,88.6,1.86,3310610473.0,2234435359.0,0.46,0.23,29.35,52.38
5240,832171,志晟信息,25.33,-5.84,-1.57,22788.0,58645604.38,6.28,26.82,25.13,26.72,26.9,2.1,3.38,510.39,11.72,2538907843.0,1706611486.0,-0.08,0.12,-24.16,21.72
5241,300066,三川智慧,6.29,-5.84,-0.39,287929.0,184733380.6,6.74,6.68,6.23,6.65,6.68,1.85,2.86,72.82,2.6,6541809218.0,6327176089.0,-0.16,-0.16,44.27,60.87
5242,000676,智度股份,9.65,-5.85,-0.6,596045.0,584393491.16,7.32,10.25,9.5,10.23,10.25,2.4,4.71,74.02,2.87,12210040925.0,12202700334.0,0.52,0.1,6.16,14.07
